num_reads,num_writes,total_ops,ratio_rw,avg_io_size,avg_elapsed,std_elapsed,rango_tiempo
-0.30574515143860154,-0.5603532438340423,-0.38521465266716776,0.8590942530717787,-0.12421053822197799,0.27158076078824606,0.2825672511435597,0.2666255795750505
0.556355872158336,2.2393190238164844,0.9818889382044734,0.03129783680305248,-0.12784630575328915,1.2289785833086526,0.8474010553193698,0.9109188627549871
-0.32348897982923686,0.354527930743983,-0.18935528663424092,-0.25367853093507187,-0.02057696038957896,-0.42677548792549835,-0.3953115776347801,0.6115468002414741
0.17016300371233298,0.5359189755056162,0.2659981795355198,0.15231704072871308,-0.12710931119797328,0.5064833549325654,0.40271525695085825,0.8905638977893965
3.923947723559964,2.997266373151299,3.977780924045544,0.8330100159986499,-0.12133138182213069,2.2499496818599867,2.47841067216345,0.9124227704297171
3.3011704765721572,2.4268243734577233,3.324638185972492,0.849924292978209,-0.12212558132772983,1.8263379150264443,2.19960770650831,0.9122451755131381
2.266176079498748,1.5076405398903456,2.2458208044387966,0.8828364110145225,-0.12069507010397433,1.3236384761887365,1.4910625720919992,0.9125672790148207
-0.325045456003854,-0.5571828635260987,-0.4006538996300829,-0.2552090472018318,-0.177009692047476,-0.42978250613179336,-0.3483162939901218,0.6909696002618381
3.2339929648756818,2.388326898289836,3.2594908229431643,0.8435365502930898,-0.11649008440722422,1.5783132098058474,1.6041449650267419,0.9124216032101229
-0.06187646439958918,-0.14888317101021262,-0.0861314023788049,0.3084287522031951,0.1817021724789074,1.147237662035592,1.5813766248943992,0.8745009805874693
-0.325045456003854,-0.5748464109560705,-0.40472234984328354,-0.2552090472018318,-0.1806576335845104,-0.4475607108591342,-0.4605012708002613,0.44727996002619885
-0.325045456003854,-0.5469923553934226,-0.39830671681477486,-0.2552090472018318,-0.19594929549266044,-0.45240687898642395,-0.4596967956251733,0.900779003272705
4.353721924895247,2.7696783581882007,4.2854183517052515,1.0245884553557423,-0.1195681519049387,1.8156822966374617,2.0293841315598655,0.9122652373360021
0.5712357843876757,2.4195777898967092,1.0358741429565583,0.018604281226601998,-0.12791150218527778,1.4058014779082277,0.848352283155364,0.9081011531029998
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4506540762121028,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.44097049771585317,-0.4626994179650375,-1.3655589506175347
